time,BPS,BPS-d8,BPSG,BPSG-d8
0:02:27,0.000,1.670,58344.120,0.000
0:12:27,0.000,5.540,43137.700,0.000
0:25:27,0.000,4.590,26942.040,45.830
0:55:27,0.000,4.050,20763.510,73.100
1:53:27,0.000,2.050,9600.410,68.260
3:53:27,0.000,0.000,3182.240,26.350
5:55:27,0.000,0.000,1160.150,13.150
7:54:27,0.000,0.000,680.070,0.000
9:55:27,0.000,0.000,290.560,0.000
23:52:27,0.000,0.000,12.120,0.000
32:52:27,0.000,0.000,0.000,0.000
46:59:27,0.000,0.000,0.000,0.000
56:55:27,0.000,0.000,0.000,0.000
