,BPS,BPS_Sd,BPS-d8,BPS-d8_Sd,BPSG,BPSG_Sd,BPSG-d8,BPSG-d8_Sd,time
0,2.2066603772886864,0.32359466220893846,0.02567461469794255,0.018398001353092993,0.25609258542640345,0.08655502622125262,81.893349089965,10.166822662447517,0.13333333333333333
1,2.3123590716878097,0.32200824901325165,0.03093117800793728,0.018695271202518113,0.5441197509293244,0.10842134821383624,84.0801422317376,13.064124411126723,0.23333333333333334
2,1.8245610220913857,0.22906063170198052,0.0425275791639858,0.020700977782249302,1.066415784061376,0.20103500479380856,77.59715978325904,11.11253488440039,0.4916666666666667
3,1.051953280633671,0.09455847675223207,0.04728229457389047,0.026255894218634723,1.6331784903852486,0.06269348147755288,64.71868053483223,7.316924695072906,1.0083333333333333
4,0.5509635306341857,0.12365585325535462,0.05864412000620572,0.0288326644759106,2.3190266746007766,0.27948092365655197,63.19439275205502,1.8925290908435413,2.0166666666666666
5,0.18032182557265156,0.05716863461468462,0.09699122651956461,0.012651180096239768,2.5766627750207554,0.35902243224060465,63.125860719356524,6.852713963229812,4.004166666666666
6,0.07294340726942522,0.028417409736199502,0.10011892922657258,0.028502950598042,2.7852378697880145,0.347621573153764,62.697086871190315,9.189824339000287,6.033333333333333
7,0.035157138656207995,0.011854803689432878,0.10286491927282905,0.026547774127041263,2.803170654824014,0.47085924680415114,60.809230725545724,5.860122870907374,8.020833333333334
8,0.023195145152524577,0.008891091448169623,0.10228456229523866,0.04172189272251776,2.716088543580205,0.4035159487677658,58.051400027290654,8.646137194407647,9.995833333333334
9,2.6049262587330603e-05,1.781887720629629e-05,0.1457511633119785,0.0399914170877926,2.6408014694127493,0.44693623502192287,52.7070576081976,6.921139253778235,24.12083333333333
10,0.005495735716964321,0.009518893486753173,0.2063071705867839,0.06556592262286398,2.577072249882795,0.484491125307355,50.50501795884175,6.086842070656694,34.12083333333334
11,0.00022646047500466217,0.00014013933955540886,0.16860672415908576,0.04560234431124866,2.3855792389325314,0.37947167527775433,44.32206825307871,4.896176541755581,47.925000000000004
12,0.00640987123539071,0.006436603274749683,0.1851475432396702,0.04489131674483204,2.376063276553068,0.5014246437631951,43.1073816247738,4.950269574233293,58.00416666666666
13,0.0033499857965568806,0.005597139862428233,0.1708868032327107,0.05335563349023212,2.125419968398699,0.3495216423599481,37.41168483191971,4.76702186335002,71.61666666666666
