,BPS,BPS_Sd,BPS-d8,BPS-d8_Sd,BPSG,BPSG_Sd,BPSG-d8,BPSG-d8_Sd,time
0,150.83174319727894,120.72866411389477,7.823524489795918,2.9702533586064312,42746.85457755102,7407.2205923897345,6.615833333333334,7.643033748515859,0.15
1,98.2191642857143,84.06573794600111,8.241243440233237,2.4095919292410146,35627.298492438036,6110.1847492216475,13.556968932215748,9.78733277391222,0.2415476190476191
2,44.69120051843318,51.76001560822376,7.480479392281106,2.181385115016733,23924.82052952189,4269.465076310823,48.35619006336407,13.83526232152268,0.4891666666666667
3,22.032537560633077,31.561743796579076,5.368564614839231,1.1208538228437253,14832.846859780559,3518.415014494301,72.40940762656143,15.395574671499409,0.9772619047619048
4,7.047130158588939,13.028874319926688,2.3737652406738827,0.9303255679547321,5540.626262219372,2134.757158118988,55.92539070483086,14.580735693698495,2.036785714285714
5,1.6746285823760303,4.022556164243187,0.6612965910534779,0.5669196087896674,1745.3593228641155,902.5608128139836,25.84493325934404,11.23112815066035,4.027261904761905
6,0.8532931972789117,1.604341248870914,0.007658875035498589,0.017880135694796646,704.9161552243031,394.81523234164763,12.23892361861162,6.262461266780499,6.029642857142856
7,0.0013438256658595549,0.003291687184611755,0.0,0.0,298.3305010014664,245.8191628360054,0.08009164836007193,0.09532175678624369,8.036785714285715
8,0.0,0.0,0.0,0.0,175.11601386220553,103.67668979641138,1.1807805579678672,2.8923098652200885,10.310595238095235
9,0.0,0.0,0.0,0.0,7.777585864021965,9.036885764694812,0.026486586675748724,0.06487862238358408,23.920119047619053
10,0.0,0.0,0.0,0.0,1.5494608925936617,3.7914481702451206,0.0,0.0,33.708214285714284
11,0.0,0.0,0.0,0.0,0.054997493734335386,0.1347157967810366,0.0,0.0,47.80583333333334
12,0.0,0.0,0.0,0.0,0.0,0.0,1.5649190062111802,3.83325305400073,56.92416666666666
