,BPS,BPS_Sd,BPS-d8,BPS-d8_Sd,BPSG,BPSG_Sd,BPSG-d8,BPSG-d8_Sd,time
0,17.379970408163267,11.192945632121216,3781.5158806122454,1230.08856105336,4.421071428571428,6.109639026211963,1332.6504397959184,270.8823417466527,0.15
1,15.596668715819664,9.99502873723703,3178.4674051970796,940.2238638562199,6.081588508736827,7.109188767397955,1925.6424059207015,314.3895106803433,0.2296428571428571
2,12.216745688515273,6.742164636082997,2281.1159507351326,499.529524534702,14.869523924871853,5.2359693598507215,2857.4762639950936,528.4008689334173,0.484404761904762
3,9.04121883510228,4.1516906711787875,1457.051740684884,418.79711688805855,28.816961486331508,19.897048027337657,3824.863536462873,439.8948806950227,0.9558333333333334
4,5.708062826562835,1.4595504084869613,610.0116962131596,229.1775850071412,33.17637607670559,6.9648217512386905,4996.76788631752,753.2271244543715,2.020119047619048
5,0.9515084173025299,1.4208212043956365,157.99438139557674,80.11897443053108,46.70439687611519,8.962147507746597,5473.89197094611,884.1512117416787,4.0320238095238095
6,0.0,0.0,57.34417545373812,35.41439156520985,54.36730076752413,13.593888830927463,5617.625421881156,667.1005250724234,6.0320238095238095
7,0.0,0.0,28.86177716383787,16.326594822903395,54.73506160509786,16.666665651998972,5588.940835073455,858.7952728600123,8.048690476190476
8,0.0,0.0,17.63443211273709,8.458182304132784,54.94000430343828,21.101373786919776,5275.013418840202,891.8520218965267,10.289166666666668
9,0.0,0.0,8.703727723126551,3.97911873905335,59.22042024719876,28.51120430081327,4789.9359193780665,685.9877311200804,23.48333333333333
