,BPS,BPS_Sd,BPS-d8,BPS-d8_Sd,BPSG,BPSG_Sd,BPSG-d8,BPSG-d8_Sd,time
0,0.6026640423425389,0.4823840340181591,0.030291450933291716,0.011500351790171065,100.25412380255173,17.372141591260796,0.015230344817001815,0.017595068311557396,0.15
1,0.3924449676784109,0.3358934689681395,0.031908792721840044,0.009329559304001606,83.55664128062207,14.330205680832226,0.03120956969558283,0.02253147040968777,0.24154761904761907
2,0.1785683768591876,0.20681256860742683,0.028963234506944564,0.00844597856941916,56.11084003781065,10.013169028720107,0.11132104023703411,0.03185023037518027,0.4891666666666667
3,0.08803331359757498,0.12610825610460125,0.020786234110305803,0.004339768939478174,34.787449980136635,8.251732623085477,0.16669407927658977,0.03544223366713724,0.9772619047619048
4,0.02815754733229024,0.05205823322316127,0.009190844025453036,0.003602073634516434,12.99442115041423,5.006642255517873,0.12874613696336398,0.033566388557842684,2.036785714285714
5,0.006691154060038079,0.016072544857629354,0.0025604359347729277,0.002195023168288326,4.093388188759256,2.1167743068212617,0.05949775719544652,0.025855239362916192,4.027261904761905
6,0.003409422424448753,0.006410313650468141,2.9653954256116893e-05,6.922906086456935e-05,1.6532386346243493,0.9259594787378722,0.02817529062608428,0.014416845118455977,6.029642857142856
7,5.369396327477994e-06,1.3152281229095015e-05,0.0,0.0,0.6996740058901378,0.5765192556867746,0.00018437940619513087,0.0002194407191460195,8.036785714285715
8,0.0,0.0,0.0,0.0,0.4106992831882114,0.24315276052490445,0.0027182811514390856,0.0066584017984508866,10.310595238095237
9,0.0,0.0,0.0,0.0,0.018240758619608954,0.021194192489639205,6.097491091024949e-05,0.0001493574188417742,23.920119047619046
10,0.0,0.0,0.0,0.0,0.0036339479404614646,0.008892076809093005,0.0,0.0,33.708214285714284
11,0.0,0.0,0.0,0.0,0.00012898552654135435,0.0003159487242305349,0.0,0.0,47.80583333333334
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0036026082995756765,0.008824552077076166,56.924166666666665
